id,section,title,ifc_type,occupancy,design_phase,code_category,primary_responsibility,body
riser_,Section 202 General Definitions,Riser,,,,,,"See ""Water pipe, riser."""
roof_drain_,Section 202 General Definitions,Roof Drain,,,,,,A drain installed to receive water collecting on the surface of a roof and to discharge such water into a leader or a conductor.
rough_in_,Section 202 General Definitions,Rough-In,,,,,,"Parts of the plumbing system that are installed prior to the installation of fixtures. This includes drainage, water supply, vent piping and the necessary fixture supports and any fixtures that are built into the structure."
self_closing_faucet_,Section 202 General Definitions,Self-Closing Faucet,,,,,,A faucet containing a valve that automatically closes upon deactivation of the opening means.
separator_,Section 202 General Definitions,Separator,,,,,,"See ""Interceptor."""
sewage_,Section 202 General Definitions,Sewage,,,,,,"Any liquid waste containing animal or vegetable matter in suspension or solution, including liquids containing chemicals in solution."
sewage_ejector_,Section 202 General Definitions,Sewage Ejector,,,,,,"A device for lifting sewage by entraining the sewage in a high-velocity jet of steam, air or water."
sewer_building_sewer_,Sewer,Building Sewer,,,,,,"See ""Building sewer."""
sewer_public_sewer_,Sewer,Public Sewer,,,,,,"That part of the drainage system of pipes, installed and maintained by a city, township, county, public utility company or other public entity, and located on public property, in the street or in an approved dedicated easement of public or community use."
sewer_sanitary_sewer_,Sewer,Sanitary Sewer,,,,,,"A sewer that carries sewage and excludes storm, surface and ground water."
sewer_storm_sewer_,Sewer,Storm Sewer,,,,,,"A sewer that conveys rainwater, surface water, subsurface water and similar liquid wastes."
slope_,Section 202 General Definitions,Slope,,,,,,"The fall (pitch) of a line of pipe in reference to a horizontal plane. In drainage, the slope is expressed as the fall in units vertical per units horizontal (percent) for a length of pipe."
soil_pipe_,Section 202 General Definitions,Soil Pipe,,,,,,A pipe that conveys sewage containing fecal matter to the building drain or building sewer.
spillproof_vacuum_breaker_,Section 202 General Definitions,Spillproof Vacuum Breaker,,,,,,"An assembly consisting of one check valve force-loaded closed and an air-inlet vent valve force-loaded open to atmosphere, positioned downstream of the check valve, and located between and including two tightly closing shutoff valves and a test cock."
stack_,Section 202 General Definitions,Stack,,,,,,"A general term for any vertical line of soil, waste, vent or inside conductor piping that extends through not fewer than one story with or without offsets."
stack_vent_,Section 202 General Definitions,Stack Vent,,,,,,The extension of a soil or waste stack above the highest horizontal drain connected to the stack.
stack_venting_,Section 202 General Definitions,Stack Venting,,,,,,A method of venting a fixture or fixtures through the soil or waste stack.
storm_drain_,Section 202 General Definitions,Storm Drain,,,,,,"See ""Drainage system, storm."""
storm_water_,Section 202 General Definitions,Storm Water,,,,,,"Natural precipitation, including snow-melt, that has contacted a surface at or below grade."
structure_,Section 202 General Definitions,Structure,,,,,,That which is built or constructed.
subsoil_drain_,Section 202 General Definitions,Subsoil Drain,,,,,,A drain that collects subsurface water or seepage water and conveys such water to a place of disposal.
sump_,Section 202 General Definitions,Sump,,,,,,"A tank or pit that receives sewage or liquid waste, located below the normal grade of the gravity system and that must be emptied by mechanical means."
sump_pump_,Section 202 General Definitions,Sump Pump,,,,,,"An automatic water pump powered by an electric motor for the removal of drainage, except raw sewage, from a sump, pit or low point."
sump_vent_,Section 202 General Definitions,Sump Vent,,,,,,"A vent from pneumatic sewage ejectors, or similar equipment, that terminates separately to the open air."
supports_,Section 202 General Definitions,Supports,,,,,,"Devices for supporting and securing pipe, fixtures and equipment."
swimming_pool_,Section 202 General Definitions,Swimming Pool,,,,,,"A permanent or temporary structure that is intended to be used for swimming, bathing or wading and that is designed and manufactured or built to be connected to a circulation system. A swimming pool can be open to the public regardless of whether a fee is charged for its use or can be accessory to a residential setting where the pool is available only to the household and guests of the household."
tempered_water_,Section 202 General Definitions,Tempered Water,,,,,,Water having a temperature range between 85°F (29°C) and 110°F (43°C).
third_party_certification_agency_,Section 202 General Definitions,Third-Party Certification Agency,,,,,,"An approved agency operating a product or material certification system that incorporates initial product testing, assessment and surveillance of a manufacturer's quality control system."
third_party_certified_,Section 202 General Definitions,Third-Party Certified,,,,,,Certification obtained by the manufacturer indicating that the function and performance characteristics of a product or material have been determined by testing and ongoing surveillance by an approved third-party certification agency. Assertion of certification is in the form of identification in accordance with the requirements of the third-party certification agency.
toilet_facility_,Section 202 General Definitions,Toilet Facility,,,,,,A room or space that contains not less than one water closet and one lavatory.
trap_,Section 202 General Definitions,Trap,,,,,,A fitting or device that provides a liquid seal to prevent the emission of sewer gases without materially affecting the flow of sewage or wastewater through the trap.
new_trap_drain_,Section 202 General Definitions,Trap Drain,,,,,,That portion of horizontal piping between the weir of a trap and the point where it intersects with the vent serving that same trap (trap arm).
trap_seal_,Section 202 General Definitions,Trap Seal,,,,,,The vertical distance between the weir and the top of the dip of the trap.
unstable_ground_,Section 202 General Definitions,Unstable Ground,,,,,,Earth that does not provide a uniform bearing for the barrel of the sewer pipe between the joints at the bottom of the pipe trench.
vacuum_,Section 202 General Definitions,Vacuum,,,,,,Any pressure less than that exerted by the atmosphere.
vacuum_breaker_,Section 202 General Definitions,Vacuum Breaker,,,,,,A type of backflow preventer installed on openings subject to normal atmospheric pressure that prevents backflow by admitting atmospheric pressure through ports to the discharge side of the device.
vent_pipe_,Section 202 General Definitions,Vent Pipe,,,,,,"See ""Vent system."""
vent_stack_,Section 202 General Definitions,Vent Stack,,,,,,A vertical vent pipe installed primarily for the purpose of providing circulation of air to and from any part of the drainage system.
vent_system_,Section 202 General Definitions,Vent System,,,,,,"A pipe or pipes installed to provide a flow of air to or from a drainage system, or to provide a circulation of air within such system to protect trap seals from siphonage and backpressure."
vertical_pipe_,Section 202 General Definitions,Vertical Pipe,,,,,,Any pipe or fitting that makes an angle of 45 degrees (0.79 rad) or more with the horizontal.
wall_hung_water_closet_,Section 202 General Definitions,Wall-Hung Water Closet,,,,,,A wall-mounted water closet installed in such a way that the fixture does not touch the floor.
waste_,Section 202 General Definitions,Waste,,,,,,"The discharge from any fixture, appliance, area or appurtenance that does not contain fecal matter."
waste_pipe_,Section 202 General Definitions,Waste Pipe,,,,,,A pipe that conveys only waste.
waste_receptor_,Section 202 General Definitions,Waste Receptor,,,,,,"A floor sink, standpipe, hub drain or floor drain that receives the discharge of one or more indirect waste pipes."
water_cooler_,Section 202 General Definitions,Water Cooler,,,,,,A drinking fountain that incorporates a means of reducing the temperature of the water supplied to it from the potable water distribution system.
water_dispenser_,Section 202 General Definitions,Water Dispenser,,,,,,"A plumbing fixture that is manually controlled by the user for the purpose of dispensing potable drinking water into a receptacle such as a cup, glass or bottle. Such fixture is connected to the potable water distribution system of the premises."
water_heater_,Section 202 General Definitions,Water Heater,,,,,,Any heating appliance or equipment that heats potable water and supplies such water to the potable hot water distribution system.
water_main_,Section 202 General Definitions,Water Main,,,,,,"A water supply pipe or system of pipes, installed and maintained by a city, township, county, public utility company or other public entity, on public property, in the street or in an approved dedicated easement of public or community use."
water_outlet_,Section 202 General Definitions,Water Outlet,,,,,,"A discharge opening through which water is supplied to a fixture, into the atmosphere (except into an open tank that is part of the water supply system), to a boiler or heating system, or to any devices or equipment that require water to operate but are not part of the plumbing system."
water_pipe_riser_,Water Pipe,Riser,,,,,,A water supply pipe that extends one full story or more to convey water to branches or to a group of fixtures.
water_pipe_water_distribution_pipe_,Water Pipe,Water Distribution Pipe,,,,,,"A pipe within the structure or on the premises that conveys water from the water service pipe, or from the meter when the meter is at the structure, to the points of utilization."
water_pipe_water_service_pipe_,Water Pipe,Water Service Pipe,,,,,,"The pipe from the water main or other source of potable water supply, or from the meter when the meter is at the public right of way, to the water distribution system of the building served."
water_supply_system_,Section 202 General Definitions,Water Supply System,,,,,,"The water service pipe, water distribution pipes, and the necessary connecting pipes, fittings, control valves and all appurtenances in or adjacent to the structure or premises."
water_hammer_arrestor_,Section 202 General Definitions,Water-Hammer Arrestor,,,,,,A device utilized to absorb the pressure surge (water hammer) that occurs when water flow is suddenly stopped in a water supply system.
well_bored_,Well,Bored,,,,,,A well constructed by boring a hole in the ground with an auger and installing a casing.
well_drilled_,Well,Drilled,,,,,,A well constructed by making a hole in the ground with a drilling machine of any type and installing a casing and screen.
well_driven_,Well,Driven,,,,,,A well constructed by driving a pipe in the ground. The drive pipe is usually fitted with a well point and screen.
well_dug_,Well,Dug,,,,,,A well constructed by excavating a large-diameter shaft and installing a casing.
whirlpool_bathtub_,Section 202 General Definitions,Whirlpool Bathtub,,,,,,"A plumbing appliance consisting of a bathtub fixture that is equipped and fitted with a circulating piping system designed to accept, circulate and discharge bathtub water upon each use."
yoke_vent_,Section 202 General Definitions,Yoke Vent,,,,,,A pipe connecting upward from a soil or waste stack to a vent stack for the purpose of preventing pressure changes in the stacks.
